UBND Huyện Tân Sơn|40527|2018.QLNN.01|Mở|Chưa map|Tặng thưởng Giấy khen của Chủ tịch UBND cấp huyện về thành tích thực hiện nhiệm vụ chính trị|7082||
UBND Huyện Tân Sơn|40528|2018.QLNN.03|Mở|Chưa map|Tặng thưởng Giấy khen của Chủ tịch UBND cấp huyện cho gia đình|7083||
UBND Huyện Tân Sơn|40529|2019X.TDKT.010|Mở|Chưa map|Tặng thưởng Giấy khen của Chủ tịch UBND cấp xã về thực hiện nhiệm vụ chính trị (cấp xã)|7084||
UBND Huyện Tân Sơn|40530|2020.QP.001|Mở|Chưa map|Đăng ký tạm vắng đối với phương tiện kỹ thuật đã sắp xếp trong kế hoạch bổ sung cho lực lượng thường trực của quân đội (chủ phương tiện là cá nhân)|7085||
UBND Huyện Tân Sơn|40531|2020.QP.002|Mở|Chưa map|Xóa đăng ký tạm vắng đối với phương tiện kỹ thuật đã sắp xếp trong kế hoạch bổ sung cho lực lượng thường trực của quân đội (chủ phương tiện là cá nhân)|7086||
UBND Huyện Tân Sơn|40532|2020.HTX.001|Mở|Đã map|Đăng ký thành lập hợp tác xã|7087|1.005280.000.00.00.H44|Đăng ký thành lập hợp tác xã
UBND Huyện Tân Sơn|40533|2020.HTX.003|Mở|Đã map|Đăng ký thay đổi nội dung đăng ký hợp tác xã|7088|1.005277.000.00.00.H44|Đăng ký thay đổi nội dung đăng ký hợp tác xã
UBND Huyện Tân Sơn|40534|2019C.TNMT.19.|Mở|Chưa map|Giao đất, cho thuê đất cho hộ gia đình, cá nhân để thực hiện dự án đầu tư đối với trường hợp giao đất, cho thuê đất không thông qua hình thức đấu giá quyền sử dụng đất |7089||
UBND Huyện Thanh Sơn|40548|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7090||
UBND Huyện Thanh Sơn|40549|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7091||
UBND Huyện Cẩm Khê|40550|2019.GDBD.02|Mở|Chưa map|Đăng ký thế chấp dự án đầu tư xây dựng nhà ở, nhà ở hình thành trong tương lai|7092||
UBND Huyện Cẩm Khê|40551|2019.GDBD.04|Mở|Chưa map|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu|7093|1.003688.000.00.00.H44|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu
UBND Huyện Cẩm Khê|40552|2019.GDBD.05|Mở|Chưa map|Đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký|7094||
UBND Huyện Cẩm Khê|40553|2019.GDBD.06|Mở|Chưa map|Sửa chữa sai sót nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký do lỗi của cơ quan đăng ký|7095||
UBND Huyện Cẩm Khê|40554|2019.GDBD.07|Mở|Chưa map|Đăng ký văn bản thông báo về việc xử lý tài sản thế chấp bằng quyền sử dụng đất, tài sản gắn liền với đất|7096||
UBND Huyện Cẩm Khê|40555|2019.GDBD.08|Mở|Chưa map|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở|7097|1.001696.000.00.00.H44|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
UBND Huyện Cẩm Khê|40556|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7098||
UBND Huyện Cẩm Khê|40557|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7099||
UBND Huyện Đoan Hùng|40558|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7100||
UBND Huyện Đoan Hùng|40559|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7101||
UBND Huyện Hạ Hòa|40560|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7102||
UBND Huyện Hạ Hòa|40561|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7103||
UBND Huyện Lâm Thao|40562|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7104||
UBND Huyện Lâm Thao|40563|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7105||
UBND Huyện Phù Ninh|40564|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7106||
UBND Huyện Phù Ninh|40565|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7107||
UBND Huyện Tam Nông|40566|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7108||
UBND Huyện Tam Nông|40567|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7109||
UBND Huyện Tân Sơn|40568|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7110||
UBND Huyện Tân Sơn|40569|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7111||
UBND Huyện Thanh Ba|40570|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7112||
UBND Huyện Thanh Ba|40571|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7113||
UBND Huyện Thanh Thủy|40572|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7114||
UBND Huyện Thanh Thủy|40573|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7115||
UBND Huyện Yên Lập|40574|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7116||
UBND Huyện Yên Lập|40575|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7117||
UBND Thị xã Phú Thọ|40576|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7118||
UBND Thị xã Phú Thọ|40577|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7119||
UBND Thành phố Việt Trì|40578|2020.DQTV.01|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị ốm, bị chết|7120||
UBND Thành phố Việt Trì|40579|2020.DQTV.02|Mở|Chưa map|Giải quyết chế độ, chính sách đối với dân quân chưa tham gia bảo hiểm y tế, bảo hiểm xã hội khi thực hiện các nhiệm vụ bị tai nạn, bị chết|7121||
UBND Huyện Đoan Hùng|40580|2019.GDBD.02|Mở|Chưa map|Đăng ký thế chấp dự án đầu tư xây dựng nhà ở, nhà ở hình thành trong tương lai|7122||
UBND Huyện Đoan Hùng|40581|2019.GDBD.03|Mở|Chưa map|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận|7123|1.003862.000.00.00.H44|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận
UBND Huyện Đoan Hùng|40582|2019.GDBD.04|Mở|Chưa map|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu|7124|1.003688.000.00.00.H44|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu
UBND Huyện Đoan Hùng|40583|2019.GDBD.06|Mở|Chưa map|Sửa chữa sai sót nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký do lỗi của cơ quan đăng ký|7125||
UBND Huyện Đoan Hùng|40584|2019.GDBD.05|Mở|Chưa map|Đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký|7126||
UBND Huyện Đoan Hùng|40585|2019.GDBD.07|Mở|Chưa map|Đăng ký văn bản thông báo về việc xử lý tài sản thế chấp bằng quyền sử dụng đất, tài sản gắn liền với đất|7127||
UBND Huyện Đoan Hùng|40586|2019.GDBD.08|Mở|Chưa map|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở|7128|1.001696.000.00.00.H44|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
UBND Huyện Hạ Hòa|40588|2019.GDBD.02|Mở|Chưa map|Đăng ký thế chấp dự án đầu tư xây dựng nhà ở, nhà ở hình thành trong tương lai|7129||
UBND Huyện Hạ Hòa|40589|2019.GDBD.03|Mở|Chưa map|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận|7130|1.003862.000.00.00.H44|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận
UBND Huyện Hạ Hòa|40590|2019.GDBD.04|Mở|Chưa map|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu|7131|1.003688.000.00.00.H44|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu
UBND Huyện Hạ Hòa|40591|2019.GDBD.06|Mở|Chưa map|Sửa chữa sai sót nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký do lỗi của cơ quan đăng ký|7132||
UBND Huyện Hạ Hòa|40592|2019.GDBD.07|Mở|Chưa map|Đăng ký văn bản thông báo về việc xử lý tài sản thế chấp bằng quyền sử dụng đất, tài sản gắn liền với đất|7133||
UBND Huyện Hạ Hòa|40593|2019.GDBD.08|Mở|Chưa map|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở|7134|1.001696.000.00.00.H44|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
UBND Huyện Lâm Thao|40594|2019.GDBD.01|Mở|Đã map|Đăng ký thế chấp quyền sử dụng đất, tài sản gắn liền với đất 
(gồm trường hợp đăng ký thế chấp quyền sử dụng đất hoặc đăng ký thế chấp quyền sử dụng đất đồng thời với tài sản gắn liền với đất hoặc đăng ký thế chấp tài sản gắn liền với đất)|7135||
UBND Huyện Lâm Thao|40595|2019.GDBD.02|Mở|Đã map|Đăng ký thế chấp dự án đầu tư xây dựng nhà ở, nhà ở hình thành trong tương lai|7136||
UBND Huyện Lâm Thao|40596|2019.GDBD.07|Mở|Chưa map|Đăng ký văn bản thông báo về việc xử lý tài sản thế chấp bằng quyền sử dụng đất, tài sản gắn liền với đất|7137||
UBND Huyện Lâm Thao|40597|2019.GDBD.08|Mở|Chưa map|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở|7138|1.001696.000.00.00.H44|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
UBND Huyện Phù Ninh|40598|2019.GDBD.08|Mở|Chưa map|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở|7139|1.001696.000.00.00.H44|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
UBND Huyện Tân Sơn|40600|2019.GDBD.02|Mở|Chưa map|Đăng ký thế chấp dự án đầu tư xây dựng nhà ở, nhà ở hình thành trong tương lai|7140||
UBND Huyện Tân Sơn|40601|2019.GDBD.04|Mở|Chưa map|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu|7141|1.003688.000.00.00.H44|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu
UBND Huyện Tân Sơn|40602|2019.GDBD.06|Mở|Chưa map|Sửa chữa sai sót nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký do lỗi của cơ quan đăng ký|7142||
UBND Huyện Tân Sơn|40603|2019.GDBD.05|Mở|Chưa map|Đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký|7143||
UBND Huyện Tân Sơn|40604|2019.GDBD.07|Mở|Chưa map|Đăng ký văn bản thông báo về việc xử lý tài sản thế chấp bằng quyền sử dụng đất, tài sản gắn liền với đất|7144||
UBND Huyện Tân Sơn|40605|2019.GDBD.08|Mở|Chưa map|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở|7145|1.001696.000.00.00.H44|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
UBND Huyện Thanh Ba|40606|2019.GDBD.01|Mở|Đã map|Đăng ký thế chấp quyền sử dụng đất, tài sản gắn liền với đất 
&#40;gồm trường hợp đăng ký thế chấp quyền sử dụng đất hoặc đăng ký thế chấp quyền sử dụng đất đồng thời với tài sản gắn liền với đất hoặc đăng ký thế chấp tài sản gắn liền với đất&#41;|7146||
UBND Huyện Thanh Ba|40607|2019.GDBD.02|Mở|Chưa map|Đăng ký thế chấp dự án đầu tư xây dựng nhà ở, nhà ở hình thành trong tương lai|7147||
UBND Huyện Thanh Ba|40608|2019.GDBD.03|Mở|Chưa map|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận|7148|1.003862.000.00.00.H44|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận
UBND Huyện Thanh Ba|40609|2019.GDBD.04|Mở|Chưa map|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu|7149|1.003688.000.00.00.H44|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu
UBND Huyện Thanh Ba|40610|2019.GDBD.06|Mở|Chưa map|Sửa chữa sai sót nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký do lỗi của cơ quan đăng ký|7150||
UBND Huyện Thanh Ba|40611|2019.GDBD.05|Mở|Chưa map|Đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký|7151||
UBND Huyện Thanh Ba|40612|2019.GDBD.07|Mở|Chưa map|Đăng ký văn bản thông báo về việc xử lý tài sản thế chấp bằng quyền sử dụng đất, tài sản gắn liền với đất|7152||
UBND Huyện Thanh Ba|40613|2019.GDBD.08|Mở|Chưa map|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở|7153|1.001696.000.00.00.H44|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
UBND Huyện Thanh Ba|40614|2019.GDBD.09|Mở|Đã map|Xóa đăng ký biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất|7154||
UBND Huyện Thanh Thủy|40615|2019.GDBD.01|Mở|Chưa map|Đăng ký thế chấp quyền sử dụng đất, tài sản gắn liền với đất 
(gồm trường hợp đăng ký thế chấp quyền sử dụng đất hoặc đăng ký thế chấp quyền sử dụng đất đồng thời với tài sản gắn liền với đất hoặc đăng ký thế chấp tài sản gắn liền với đất)|7155||
UBND Huyện Thanh Thủy|40616|2019.GDBD.02|Mở|Chưa map|Đăng ký thế chấp dự án đầu tư xây dựng nhà ở, nhà ở hình thành trong tương lai|7156||
UBND Huyện Thanh Thủy|40617|2019.GDBD.03|Mở|Chưa map|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận|7157|1.003862.000.00.00.H44|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận
UBND Huyện Thanh Thủy|40618|2019.GDBD.04|Mở|Chưa map|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu|7158|1.003688.000.00.00.H44|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu
UBND Huyện Thanh Thủy|40619|2019.GDBD.06|Mở|Chưa map|Sửa chữa sai sót nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký do lỗi của cơ quan đăng ký|7159||
UBND Huyện Thanh Thủy|40620|2019.GDBD.05|Mở|Chưa map|Đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký|7160||
UBND Huyện Thanh Thủy|40621|2019.GDBD.07|Mở|Chưa map|Đăng ký văn bản thông báo về việc xử lý tài sản thế chấp bằng quyền sử dụng đất, tài sản gắn liền với đất|7161||
UBND Huyện Thanh Thủy|40622|2019.GDBD.08|Mở|Chưa map|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở|7162|1.001696.000.00.00.H44|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
UBND Huyện Thanh Thủy|40623|2019.GDBD.09|Mở|Chưa map|Xóa đăng ký biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất|7163||
UBND Huyện Yên Lập|40624|2019.GDBD.02|Mở|Chưa map|Đăng ký thế chấp dự án đầu tư xây dựng nhà ở, nhà ở hình thành trong tương lai|7164||
UBND Huyện Yên Lập|40625|2019.GDBD.04|Mở|Chưa map|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu|7165|1.003688.000.00.00.H44|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu
UBND Huyện Yên Lập|40626|2019.GDBD.06|Mở|Chưa map|Sửa chữa sai sót nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký do lỗi của cơ quan đăng ký|7166||
UBND Huyện Yên Lập|40627|2019.GDBD.05|Mở|Chưa map|Đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký|7167||
UBND Thành phố Việt Trì|40631|2019.GDBD.02|Mở|Đã map|Đăng ký thế chấp dự án đầu tư xây dựng nhà ở, nhà ở hình thành trong tương lai|7168||
UBND Thành phố Việt Trì|40632|2019.GDBD.03|Mở|Chưa map|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận|7169|1.003862.000.00.00.H44|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận
UBND Thành phố Việt Trì|40633|2019.GDBD.04|Mở|Chưa map|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu|7170|1.003688.000.00.00.H44|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu
UBND Thành phố Việt Trì|40634|2019.GDBD.06|Mở|Chưa map|Sửa chữa sai sót nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký do lỗi của cơ quan đăng ký|7171||
UBND Thành phố Việt Trì|40635|2019.GDBD.05|Mở|Chưa map|Đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký|7172||
UBND Thành phố Việt Trì|40636|2019.GDBD.07|Mở|Chưa map|Đăng ký văn bản thông báo về việc xử lý tài sản thế chấp bằng quyền sử dụng đất, tài sản gắn liền với đất|7173||
UBND Thành phố Việt Trì|40637|2019.GDBD.08|Mở|Đã map|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở|7174|1.001696.000.00.00.H44|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
Văn phòng UBND tỉnh|40648|2020LT.NVHT.09.|Mở|Chưa map|Lập, thẩm định, quyết định đầu tư chương trình, dự án đầu tư thuộc thẩm quyền của người đứng đầu cơ quan chủ quản|7175||
Sở Giáo dục và Đào tạo|40668|2020.GDBS.01|Mở|Chưa map|Chuyển đổi nhà trẻ, trường mẫu giáo, trường mầm non tư thục do nhà đầu tư nước ngoài đầu tư sang nhà trẻ, trường mẫu giáo, trường mầm non tư thục hoạt động không vì lợi nhuận|7176||
Sở Giáo dục và Đào tạo|40669|2020.GDBS.02|Mở|Chưa map|Chuyển đổi trường trung học phổ thông tư thục, trường phổ thông tư thục có nhiều cấp học có cấp học cao nhất là trung học phổ thông do nhà đầu tư trong nước đầu tư; trường phổ thông tư thục do nhà đầu tư nước ngoài đầu tư sang trường phổ thông tư thục hoạt động không vì lợi nhuận|7177||
Sở Giáo dục và Đào tạo|40670|2020.GDBS.03|Mở|Đã map|Xét, cấp học bổng chính sách|7178||
UBND Huyện Thanh Sơn|40671|2020.GDBS.01|Mở|Chưa map|Chuyển đổi nhà trẻ, trường mẫu giáo, trường mầm non tư thục do nhà đầu tư trong nước đầu tư sang nhà trẻ, trường mẫu giáo, trường mầm non tư thục hoạt động không vì lợi nhuận|7179||
UBND Huyện Thanh Sơn|40672|2020.GDBS.02|Mở|Chưa map|Chuyển đổi trường tiểu học tư thục, trường trung học cơ sở tư thục và trường phổ thông tư thục có nhiều cấp học có cấp học cao nhất là trung học cơ sở đo nhà đầu tư trong nước đầu tư sang trường phổ thông tư thục hoạt động không vì lợi nhuận|7180||
UBND Huyện Cẩm Khê|40673|2020.GDBS.01|Mở|Chưa map|Chuyển đổi nhà trẻ, trường mẫu giáo, trường mầm non tư thục do nhà đầu tư trong nước đầu tư sang nhà trẻ, trường mẫu giáo, trường mầm non tư thục hoạt động không vì lợi nhuận|7181||
UBND Huyện Cẩm Khê|40674|2020.GDBS.02|Mở|Chưa map|Chuyển đổi trường tiểu học tư thục, trường trung học cơ sở tư thục và trường phổ thông tư thục có nhiều cấp học có cấp học cao nhất là trung học cơ sở đo nhà đầu tư trong nước đầu tư sang trường phổ thông tư thục hoạt động không vì lợi nhuận|7182||
UBND Huyện Đoan Hùng|40675|2020.GDBS.01|Mở|Chưa map|Chuyển đổi nhà trẻ, trường mẫu giáo, trường mầm non tư thục do nhà đầu tư trong nước đầu tư sang nhà trẻ, trường mẫu giáo, trường mầm non tư thục hoạt động không vì lợi nhuận|7183||
UBND Huyện Đoan Hùng|40676|2020.GDBS.02|Mở|Chưa map|Chuyển đổi trường tiểu học tư thục, trường trung học cơ sở tư thục và trường phổ thông tư thục có nhiều cấp học có cấp học cao nhất là trung học cơ sở đo nhà đầu tư trong nước đầu tư sang trường phổ thông tư thục hoạt động không vì lợi nhuận|7184||
UBND Huyện Lâm Thao|40679|2020.GDBS.01|Mở|Chưa map|Chuyển đổi nhà trẻ, trường mẫu giáo, trường mầm non tư thục do nhà đầu tư trong nước đầu tư sang nhà trẻ, trường mẫu giáo, trường mầm non tư thục hoạt động không vì lợi nhuận|7185||
UBND Huyện Lâm Thao|40680|2020.GDBS.02|Mở|Chưa map|Chuyển đổi trường tiểu học tư thục, trường trung học cơ sở tư thục và trường phổ thông tư thục có nhiều cấp học có cấp học cao nhất là trung học cơ sở đo nhà đầu tư trong nước đầu tư sang trường phổ thông tư thục hoạt động không vì lợi nhuận|7186||
UBND Huyện Phù Ninh|40681|2020.GDBS.01|Mở|Chưa map|Chuyển đổi nhà trẻ, trường mẫu giáo, trường mầm non tư thục do nhà đầu tư trong nước đầu tư sang nhà trẻ, trường mẫu giáo, trường mầm non tư thục hoạt động không vì lợi nhuận|7187||
UBND Huyện Phù Ninh|40682|2020.GDBS.02|Mở|Chưa map|Chuyển đổi trường tiểu học tư thục, trường trung học cơ sở tư thục và trường phổ thông tư thục có nhiều cấp học có cấp học cao nhất là trung học cơ sở đo nhà đầu tư trong nước đầu tư sang trường phổ thông tư thục hoạt động không vì lợi nhuận|7188||
UBND Huyện Tam Nông|40683|2020.GDBS.01|Mở|Chưa map|Chuyển đổi nhà trẻ, trường mẫu giáo, trường mầm non tư thục do nhà đầu tư trong nước đầu tư sang nhà trẻ, trường mẫu giáo, trường mầm non tư thục hoạt động không vì lợi nhuận|7189||
